VIGENCIA,Sector,Grupo_Etario,Discapacidad,Inversion_por_deportista
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Primera Infancia 0-5,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Primera Infancia 0-5,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Primera Infancia 0-5,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Primera Infancia 0-5,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Adolescencia 12-18,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
2023,OLIMPICO,Infancia 6-11,NO APLICA,4213258.65
